TransactionID,CustomerAge,TransactionAmount,TransactionTimeHour,NumPrevTransactions,LocationRiskScore,IsFraud
2983,31,61.74,9,27,0.02,1
2984,42,36.69,15,37,0.71,0
2985,67,3.58,14,49,0.71,0
2986,39,39.03,23,34,0.12,0
2987,69,78.55,14,18,0.57,0
2988,47,80.23,13,42,0.57,0
2989,37,44.09,21,10,0.68,0
2990,38,59.29,13,38,0.09,0
2991,61,336.73,5,44,0.63,0
2992,49,47.38,13,17,0.28,0
2993,68,29.87,16,13,0.51,0
2994,63,27.9,17,48,0.77,0
2995,66,61.21,19,42,0.71,0
2996,38,142.51,18,27,0.12,0
2997,52,23.07,16,2,0.59,0
2998,49,123.55,15,34,0.97,0
2999,47,2.14,7,31,0.16,0
3000,56,54.29,6,23,0.85,0
3001,66,149.55,19,7,0.7,0
3002,29,41.36,11,38,0.77,0
3003,58,82.95,8,33,0.28,0
3004,64,22.94,13,12,0.29,1
3005,35,135.48,19,45,0.91,0
3006,38,5.37,0,12,0.36,0
3007,30,191.42,9,19,0.06,0
3008,38,22.09,16,9,0.6,0
3009,25,207.46,16,10,0.12,0
3010,63,43.47,16,17,0.8,0
3011,57,128.26,3,40,0.64,0
3012,63,38.45,16,39,0.87,0
3013,24,236.35,17,41,0.78,0
3014,40,13.54,19,10,0.11,0
3015,61,19.66,22,12,0.38,0
3016,49,67.93,1,15,0.77,1
3017,28,8.55,7,31,0.42,0
3018,39,21.81,12,15,0.97,0
3019,39,287.82,22,28,0.74,0
3020,60,375.03,21,4,0.02,0
3021,42,47.2,19,36,0.88,0
3022,39,256.77,21,1,0.1,0
3023,45,78.71,14,44,0.14,0
3024,46,31.44,19,34,0.73,0
3025,30,121.2,22,47,0.86,0
3026,35,107.56,8,17,0.54,0
3027,19,452.13,2,39,0.29,0
3028,46,30.79,2,38,0.35,0
3029,38,111.49,1,44,0.34,0
3030,32,5.34,0,33,0.33,0
3031,69,12.06,13,21,0.24,0
3032,44,0.39,16,26,0.61,0
3033,67,752.52,12,46,0.9,0
3034,48,162.09,18,36,0.31,0
3035,32,154.52,22,5,0.19,0
3036,68,71.28,14,33,0.84,0
3037,40,35.68,13,1,0.74,0
3038,41,16.4,1,6,0.93,0
3039,61,33.5,6,37,0.17,0
3040,30,47.16,16,2,0.14,0
3041,39,141.19,17,5,0.54,0
3042,60,77.58,5,26,0.61,0
3043,54,8.07,20,41,0.48,0
3044,50,1.82,7,47,0.6,0
3045,20,10.8,1,13,0.18,0
3046,36,52.85,0,12,0.48,0
3047,40,270.59,15,5,0.66,0
3048,46,101.45,6,2,0.43,0
3049,47,161.86,21,4,0.68,0
3050,56,62.81,23,27,0.45,0
3051,61,44.89,10,10,0.33,0
3052,64,11.47,14,13,0.3,0
3053,42,208.69,12,44,0.41,0
3054,54,152.86,23,2,0.02,0
3055,64,18.41,1,26,0.67,0
3056,25,71.8,13,15,0.85,0
3057,59,66.82,23,46,0.35,0
3058,33,98.11,5,10,0.05,0
3059,25,292.22,8,22,0.99,0
3060,18,86.7,6,40,0.26,0
3061,61,77.7,17,25,0.13,0
3062,22,5.16,23,15,0.37,0
3063,20,6.5,8,13,0.74,0
3064,18,20.75,22,8,0.29,0
3065,21,3.3,3,21,0.57,0
3066,57,136.01,8,21,0.42,0
3067,52,128.49,3,22,0.12,1
3068,49,14.62,11,46,0.33,0
3069,59,180.84,3,33,0.72,0
3070,51,16.82,23,45,0.61,1
3071,60,35.84,19,27,0.12,0
3072,42,28.63,13,40,0.16,0
3073,27,46.57,23,22,0.64,0
3074,38,29.39,23,30,0.81,0
3075,63,67.13,6,9,0.35,0
3076,56,52.32,12,45,0.6,0
3077,44,431.02,21,35,0.17,0
3078,44,5.76,7,18,0.31,0
3079,19,15.34,22,42,0.02,0
3080,58,5.43,4,5,0.77,0
3081,65,98.31,11,27,0.4,0
3082,30,5.61,12,6,0.82,0
3083,26,181.06,19,32,0.71,0
3084,69,71.73,13,8,0.83,0
3085,53,74.87,17,39,0.29,0
3086,39,82.46,23,21,0.19,0
3087,59,18.73,19,18,0.97,0
3088,43,22.03,3,14,0.72,0
3089,29,38.39,20,15,0.83,0
3090,34,90.02,17,42,0.01,0
3091,31,23.59,6,26,0.35,0
3092,31,12.37,14,44,0.74,0
3093,51,351.05,20,32,0.08,0
3094,37,2.22,5,39,0.57,0
3095,28,162.3,15,28,0.43,0
3096,33,155.13,19,39,0.02,0
3097,68,35.27,23,43,0.24,0
3098,48,14.58,7,32,0.28,0
3099,23,15.74,20,13,0.11,0
3100,36,119.54,15,15,0.63,0
3101,54,102.95,21,18,0.24,0
3102,21,152.67,15,39,0.28,0
3103,64,277.23,2,6,0.9,0
3104,21,117.74,16,11,0.47,0
3105,37,16.94,8,32,0.39,0
3106,27,27.9,2,40,0.72,0
3107,41,184.64,19,20,0.91,0
3108,52,23.48,6,33,0.03,0
3109,43,7.53,17,40,0.45,0
3110,54,121.5,11,8,0.61,0
3111,55,51.5,18,35,0.32,0
3112,38,252.62,15,5,0.77,0
3113,57,105.06,21,35,0.97,0
3114,56,9.48,23,47,0.94,0
3115,38,295.38,16,14,0.27,0
3116,27,29.92,19,21,0.23,0
3117,55,41.13,14,47,0.96,0
3118,63,51.46,0,24,0.46,0
3119,21,5.26,1,17,0.21,0
3120,62,68.62,7,18,0.71,0
3121,37,13.16,21,34,0.28,0
3122,34,51.24,1,12,0.27,0
3123,24,43.19,18,16,0.88,0
3124,21,148.21,8,4,0.16,0
3125,46,162.54,8,25,0.06,0
3126,31,16.65,12,34,0.27,0
3127,20,45.66,5,28,0.61,0
3128,41,46.74,14,46,0.12,0
3129,54,16.42,18,11,0.47,0
3130,33,160.17,20,13,0.63,0
3131,69,122.84,14,31,0.85,0
3132,21,21.12,17,25,0.23,0
3133,41,45.68,6,39,0.82,0
3134,51,11.18,10,10,0.23,0
3135,47,98.94,7,24,0.68,0
3136,35,12.94,5,1,0.43,0
3137,36,426.4,7,25,0.11,0
3138,48,151.72,1,28,0.71,0
3139,36,49.47,18,36,0.22,0
3140,66,86.41,15,18,0.18,0
3141,63,242.3,6,6,0.36,0
3142,36,80.77,9,2,0.65,0
3143,39,19.18,11,3,0.23,0
3144,41,47.59,16,46,0.18,0
3145,62,185.24,6,8,0.01,0
3146,29,103.34,21,31,0.47,0
3147,47,105.19,7,48,0.43,0
3148,55,201.61,6,19,0.23,0
3149,48,224.41,3,6,0.05,0
3150,53,252.31,2,14,0.43,0
3151,36,9.97,18,3,0.79,0
3152,65,78.55,14,48,0.72,0
3153,62,134.9,3,1,0.86,1
3154,53,141.44,8,44,0.01,0
3155,47,93.32,12,30,0.97,0
3156,66,18.25,17,46,0.34,0
3157,50,159.66,20,19,0.99,0
3158,35,127.34,15,19,0.25,0
3159,69,9.01,0,9,0.47,0
3160,66,62.33,3,7,0.35,0
3161,45,19.11,17,46,0.36,0
3162,64,41.17,7,37,0.84,0
3163,28,1.82,19,41,0.75,0
3164,62,51.14,15,7,0.99,0
3165,50,79.82,20,9,0.61,0
3166,34,96.65,10,4,0.46,0
3167,23,108.91,19,25,0.09,0
3168,21,180.97,20,49,1.0,0
3169,37,24.27,20,12,0.55,0
3170,65,12.84,20,6,0.7,0
3171,64,190.74,18,18,0.41,0
3172,44,17.03,22,40,0.55,0
3173,32,367.93,18,21,0.94,0
3174,23,184.86,17,15,0.17,0
3175,64,69.49,18,3,0.29,0
3176,31,398.57,10,2,0.15,0
3177,28,10.25,2,41,0.79,0
3178,56,36.11,7,40,0.06,0
3179,26,101.67,19,4,0.08,0
3180,43,43.08,18,32,0.3,0
3181,33,263.63,9,2,0.51,0
3182,22,6.79,15,46,0.41,0
3183,69,79.72,4,29,0.04,0
3184,27,89.37,19,2,0.96,0
3185,67,105.76,8,34,0.95,0
3186,20,29.53,7,27,0.28,0
3187,30,45.34,10,39,0.73,0
3188,60,185.59,15,44,0.58,0
3189,66,21.68,6,38,0.24,0
3190,47,175.37,14,18,0.26,0
3191,62,82.7,23,36,0.49,0
3192,23,143.63,20,19,0.42,1
3193,34,125.04,19,27,0.29,0
3194,62,23.26,22,45,0.81,0
3195,68,84.12,16,20,0.48,0
3196,36,202.29,5,21,0.65,0
3197,59,56.58,14,23,0.19,1
3198,52,339.89,7,30,0.53,0
3199,63,60.19,6,25,0.32,0
3200,43,15.41,1,31,0.53,0
3201,68,49.34,12,27,0.78,0
3202,22,303.04,22,34,0.77,0
3203,46,38.53,5,8,0.35,0
3204,54,202.57,4,19,0.69,0
3205,37,213.07,19,41,0.94,0
3206,66,43.11,0,26,0.63,0
3207,38,8.69,17,28,0.15,0
3208,27,128.94,14,4,0.68,0
3209,22,37.33,22,31,0.1,0
3210,53,152.75,9,16,0.87,0
3211,23,58.46,2,10,0.52,0
3212,43,66.41,4,38,0.39,0
3213,21,150.47,23,48,0.06,0
3214,56,48.19,12,10,0.38,0
3215,56,58.54,7,45,0.9,0
3216,67,47.19,21,9,0.02,0
3217,52,45.78,20,39,0.47,0
3218,18,74.64,1,36,0.93,0
3219,41,165.44,8,36,0.39,0
3220,53,44.91,16,19,0.43,0
3221,23,74.29,17,19,0.58,0
3222,58,111.09,12,12,0.46,0
3223,63,31.39,0,13,0.17,0
3224,61,32.51,11,25,0.02,0
3225,48,270.92,19,36,0.61,0
3226,37,128.57,19,25,0.92,0
3227,41,86.08,20,28,0.11,0
3228,42,104.33,4,42,0.21,0
3229,53,2.97,7,39,0.37,1
3230,38,96.26,14,30,0.81,0
3231,47,71.23,2,5,0.27,0
3232,41,78.91,5,17,0.88,0
3233,61,44.54,12,18,0.05,0
3234,59,8.5,11,43,0.94,0
3235,47,21.49,18,47,0.56,0
3236,39,301.07,17,21,0.66,0
3237,45,52.54,23,22,0.37,0
3238,24,62.86,0,39,0.78,0
3239,52,5.41,6,6,0.17,0
3240,45,3.83,11,16,0.05,0
3241,31,126.29,9,2,0.4,0
3242,27,77.24,11,1,0.85,0
3243,33,71.07,10,30,0.75,0
3244,33,27.86,3,43,0.52,0
3245,48,136.55,18,37,0.57,0
3246,59,18.42,5,48,0.13,0
3247,42,21.06,8,23,0.84,0
3248,30,61.75,19,1,0.79,0
3249,23,33.73,9,19,0.66,0
3250,61,28.43,4,46,0.47,0
3251,26,103.63,12,3,0.96,0
3252,62,105.26,8,2,0.88,0
3253,53,174.02,1,37,0.64,0
3254,60,54.08,17,17,0.37,0
3255,37,7.59,20,28,0.62,0
3256,35,31.97,0,18,0.58,0
3257,60,391.23,23,33,0.39,0
3258,38,90.7,20,15,0.31,0
3259,21,123.7,11,22,0.41,0
3260,67,0.74,9,41,0.57,0
3261,50,73.02,1,27,0.43,0
3262,44,3.83,8,37,0.26,0
3263,24,84.22,1,32,0.76,0
3264,23,253.54,22,45,0.53,0
3265,32,345.52,23,19,0.07,0
3266,35,77.77,21,28,0.37,0
3267,49,61.29,13,28,0.88,0
3268,28,290.07,10,10,0.76,0
3269,37,111.97,22,20,0.32,0
3270,41,6.71,10,25,0.94,0
3271,32,62.68,16,21,0.08,0
3272,65,27.48,3,14,0.96,0
3273,24,63.45,12,22,0.25,0
3274,38,60.78,6,26,0.01,0
3275,59,87.26,15,44,0.43,0
3276,43,44.13,0,11,0.36,0
3277,61,17.95,12,7,0.54,0
3278,31,70.06,0,17,0.8,0
3279,54,177.32,10,18,0.84,0
3280,38,109.07,5,7,0.4,0
3281,35,41.3,19,20,0.43,0
3282,22,274.14,2,38,0.15,0
3283,20,243.28,11,11,0.05,0
3284,40,23.49,4,44,0.64,0
3285,43,4.02,8,16,0.06,0
3286,54,135.21,11,27,0.73,0
3287,41,175.8,9,11,0.54,0
3288,66,343.78,18,16,0.2,1
3289,36,220.58,4,23,0.54,0
3290,68,91.76,4,12,0.18,0
3291,42,75.51,8,40,0.44,0
3292,38,2.82,19,3,0.8,0
3293,29,28.32,16,2,0.46,0
3294,58,61.55,9,38,0.15,0
3295,50,99.02,20,48,0.72,0
3296,67,81.48,0,24,0.19,0
3297,21,135.73,21,29,0.74,0
3298,59,32.82,15,47,0.48,0
3299,24,83.23,14,46,0.45,0
3300,39,9.23,22,34,0.85,0
3301,50,53.39,16,20,0.71,0
3302,34,138.69,19,18,0.03,0
3303,41,118.22,12,14,0.3,0
3304,51,467.16,0,18,0.87,0
3305,45,32.56,7,2,0.02,0
3306,60,68.95,4,1,0.55,0
3307,58,39.98,5,20,0.73,0
3308,56,58.09,22,34,0.62,0
3309,39,194.46,19,41,0.76,0
3310,66,115.27,13,41,0.73,0
3311,34,214.08,21,48,0.69,0
3312,51,22.75,22,11,0.82,0
3313,23,206.64,10,27,0.65,0
3314,63,6.16,5,23,0.4,0
3315,23,219.46,10,38,0.47,0
3316,51,39.91,12,44,0.72,0
3317,18,37.77,11,3,0.88,0
3318,27,71.76,21,12,0.27,0
3319,38,282.5,1,30,0.34,0
3320,22,4.9,20,31,0.93,0
3321,19,43.42,2,23,0.58,0
3322,39,194.19,22,1,0.18,0
3323,65,50.43,3,41,0.66,1
3324,19,22.21,16,20,0.99,0
3325,27,55.3,21,6,0.82,0
3326,51,48.7,5,11,0.75,0
3327,33,247.0,6,35,0.21,0
3328,65,143.52,14,4,0.88,0
3329,68,70.34,10,29,0.53,0
3330,56,445.42,23,10,0.89,0
3331,39,62.6,2,29,0.33,0
3332,29,6.0,5,38,0.06,0
3333,41,30.42,1,1,0.48,0
3334,64,57.28,13,40,0.27,0
3335,57,17.07,8,8,0.72,0
3336,55,294.82,17,38,0.96,0
3337,27,145.61,18,17,0.69,0
3338,52,31.24,11,19,0.89,0
3339,68,89.36,12,33,0.45,0
3340,66,127.82,11,15,0.77,0
3341,49,283.5,11,45,0.84,0
3342,24,213.4,17,31,0.71,0
3343,38,72.4,8,21,0.51,0
3344,37,149.01,16,3,0.63,0
3345,43,82.59,20,2,0.7,0
3346,21,80.45,15,35,0.25,0
3347,63,12.19,16,41,0.81,0
3348,69,13.48,20,16,0.95,0
3349,39,75.4,23,45,0.47,0
3350,32,31.32,7,21,0.7,0
3351,57,2.13,10,12,0.74,0
3352,38,128.32,23,28,0.66,0
3353,32,3.3,1,12,0.55,0
3354,39,90.46,7,33,0.88,0
3355,69,77.48,11,20,0.45,0
3356,45,346.78,20,40,0.06,0
3357,31,66.21,0,49,0.84,0
3358,44,6.57,22,21,0.67,0
3359,58,80.23,12,39,0.85,0
3360,57,183.95,21,41,0.14,0
3361,45,576.01,20,49,0.03,0
3362,43,56.27,16,42,0.93,0
3363,66,38.61,13,36,0.15,0
3364,19,237.14,13,22,0.81,0
3365,42,21.23,15,26,0.82,0
3366,20,95.56,16,7,0.71,0
3367,25,52.04,5,7,0.13,0
3368,61,4.2,6,8,0.67,0
3369,50,42.66,0,26,0.89,0
3370,59,30.82,14,24,0.43,0
3371,69,115.87,19,24,0.41,0
3372,52,297.18,20,40,0.44,0
3373,23,31.2,17,48,0.08,0
3374,56,166.85,12,12,0.89,0
3375,69,5.7,23,47,0.87,0
3376,40,77.25,1,8,1.0,0
3377,42,7.32,18,9,0.59,0
3378,67,271.86,14,3,0.75,0
3379,60,145.39,11,21,0.2,0
3380,36,107.28,14,31,0.67,0
3381,22,173.67,17,48,0.65,0
3382,68,104.28,13,47,0.9,0
3383,28,347.2,5,24,0.83,0
3384,29,125.16,11,4,0.94,0
3385,27,258.57,19,20,0.87,0
3386,25,72.8,22,16,0.87,0
3387,41,12.45,5,10,0.06,0
3388,45,75.12,8,43,0.85,0
3389,58,13.57,3,26,0.61,0
3390,53,89.77,16,29,0.38,0
3391,54,65.87,1,5,0.06,0
3392,38,97.44,15,11,0.68,0
3393,25,1.01,23,29,0.33,0
3394,26,21.67,13,45,0.47,0
3395,64,67.6,7,15,0.68,0
3396,32,300.59,13,6,0.91,0
3397,65,48.39,1,48,0.83,0
3398,63,55.23,15,15,0.45,0
3399,57,125.42,3,43,0.39,0
3400,35,92.58,0,20,0.24,0
3401,59,35.51,22,34,0.37,0
3402,37,52.9,19,2,0.11,0
3403,23,24.55,13,44,0.97,0
3404,29,338.2,7,16,0.57,0
3405,19,14.0,2,19,0.13,0
3406,24,46.5,4,34,0.35,0
3407,33,2.62,5,49,0.55,0
3408,20,25.07,21,14,0.53,0
3409,62,151.63,7,24,0.04,0
3410,20,22.46,5,28,0.95,0
3411,44,8.35,5,48,0.28,0
3412,67,64.33,3,32,0.02,0
3413,60,1.0,6,37,0.08,0
3414,57,8.86,23,10,0.58,0
3415,55,164.83,18,49,0.14,0
3416,50,147.61,6,45,0.04,0
3417,45,246.67,2,48,0.38,0
3418,18,192.77,7,9,0.62,0
3419,25,114.94,0,24,0.11,0
3420,54,5.38,0,36,0.31,0
3421,49,152.72,13,29,0.42,0
3422,65,186.76,5,29,0.16,0
3423,60,160.49,9,48,0.51,0
3424,54,71.03,13,23,0.09,0
3425,21,26.51,3,27,0.05,0
3426,47,186.65,5,31,0.52,0
3427,23,129.89,15,43,0.25,0
3428,63,395.08,20,7,0.1,0
3429,36,16.92,0,49,0.42,0
3430,49,25.58,5,45,0.92,0
3431,26,23.8,8,4,0.72,0
3432,29,157.28,14,14,0.82,0
3433,28,20.69,11,42,0.87,0
3434,63,6.9,2,42,0.97,0
3435,33,654.37,10,10,0.76,0
3436,18,2.51,14,44,0.61,0
3437,62,180.33,2,34,0.37,0
3438,38,45.47,13,26,0.18,0
3439,47,184.27,1,23,0.69,0
3440,30,80.88,3,9,0.99,0
3441,51,231.9,18,37,0.47,0
3442,21,260.63,11,8,0.72,0
3443,45,0.91,1,14,0.5,0
3444,55,7.84,16,7,0.43,0
3445,48,28.82,2,7,0.41,0
3446,44,110.66,9,9,0.5,0
3447,22,219.17,15,3,0.37,1
3448,42,61.61,21,14,0.75,0
3449,20,93.39,8,17,0.87,0
3450,50,20.89,10,44,0.88,0
3451,21,163.46,20,22,0.23,0
3452,42,342.12,14,46,0.9,0
3453,37,31.28,2,26,0.34,0
3454,51,68.29,15,28,0.31,0
3455,43,9.01,20,45,0.73,0
3456,22,81.9,20,14,0.3,0
3457,52,69.87,20,9,0.05,0
3458,45,15.6,11,26,0.37,0
3459,46,58.35,22,2,0.72,0
3460,26,40.66,4,11,0.33,0
3461,69,73.78,6,17,0.63,1
3462,55,88.11,8,34,0.66,0
3463,67,0.85,20,19,0.73,0
3464,23,143.13,17,39,0.9,0
3465,36,124.83,20,18,0.43,0
3466,61,45.62,7,13,0.17,0
3467,28,5.44,11,5,0.32,0
3468,19,140.62,19,23,0.43,0
3469,64,310.5,1,24,0.71,0
3470,61,27.46,9,29,0.01,0
3471,61,39.09,18,48,0.32,0
3472,26,20.31,8,47,0.78,0
3473,38,86.02,23,8,0.67,0
3474,41,16.82,7,26,0.73,0
3475,51,44.04,23,15,0.81,0
3476,39,119.41,23,1,0.78,0
3477,20,82.12,23,28,0.68,0
3478,29,48.85,0,49,0.44,0
3479,45,54.52,5,47,0.98,0
3480,47,82.58,11,46,0.57,0
3481,43,0.59,23,14,0.2,0
3482,65,8.18,18,42,0.29,0
3483,38,213.08,16,34,0.69,0
3484,45,8.11,1,31,0.92,0
3485,43,122.69,10,6,0.18,0
3486,50,252.62,17,49,0.08,0
3487,38,31.56,22,5,0.88,0
3488,52,46.28,21,31,0.92,0
3489,69,84.15,10,37,0.28,0
3490,51,213.46,17,15,0.38,0
3491,58,284.57,7,15,0.66,0
3492,68,134.54,14,43,0.33,0
3493,64,9.06,8,5,0.88,0
3494,35,110.61,14,28,0.11,0
3495,28,52.81,6,33,0.04,0
3496,40,63.62,19,11,0.21,0
3497,65,5.04,12,43,0.29,0
3498,39,21.2,12,6,0.11,0
3499,34,156.31,0,23,0.07,0
3500,22,60.51,19,40,0.76,0
3501,61,35.91,3,2,0.16,0
3502,28,48.45,23,15,0.91,0
3503,47,192.69,3,23,0.37,0
3504,32,138.23,3,22,0.67,0
3505,44,31.79,12,9,0.23,0
3506,52,12.5,1,47,0.24,0
3507,50,29.03,22,40,0.57,0
3508,37,253.52,14,30,0.56,0
3509,33,87.13,3,16,0.77,0
3510,51,76.25,5,46,0.76,0
3511,19,90.73,2,47,0.67,0
3512,52,45.58,6,30,0.45,0
3513,57,164.56,5,45,0.89,0
3514,45,74.08,2,9,0.62,0
3515,64,12.41,3,1,0.99,0
3516,56,13.82,9,38,0.82,0
3517,23,76.97,20,8,0.04,0
3518,26,275.78,8,18,0.32,0
3519,37,36.87,5,27,0.57,0
3520,18,203.67,19,18,0.72,0
3521,25,144.43,10,32,0.55,0
3522,40,28.48,6,49,0.79,0
3523,20,3.7,17,32,0.28,0
3524,21,10.74,3,48,0.18,0
3525,42,130.38,4,45,0.05,0
3526,64,22.27,3,36,0.57,0
3527,55,46.41,3,36,0.69,0
3528,32,69.66,12,21,0.33,0
3529,38,129.27,15,46,0.61,0
3530,52,12.02,13,32,0.05,0
3531,63,52.15,10,31,0.1,0
3532,69,66.37,1,37,0.7,0
3533,31,77.83,21,16,0.37,0
3534,53,170.57,13,46,0.67,0
3535,29,18.84,23,46,0.83,0
3536,34,164.94,23,14,0.85,0
3537,56,118.05,6,24,0.17,0
3538,26,81.16,10,25,0.49,0
3539,52,120.24,3,46,0.73,0
3540,30,53.11,6,35,0.77,0
3541,32,14.9,15,17,0.78,0
3542,35,109.59,5,46,0.23,0
3543,68,74.38,5,42,0.19,0
3544,50,101.99,1,45,0.59,0
3545,23,41.25,23,4,0.74,0
3546,44,237.37,7,11,0.32,0
3547,40,88.52,6,47,0.1,0
3548,44,8.93,23,15,0.72,0
3549,51,59.75,13,30,0.3,0
3550,63,141.2,8,24,0.17,0
3551,55,158.05,14,2,0.15,0
3552,31,68.24,21,43,0.31,0
3553,53,225.14,17,34,0.59,0
3554,25,31.15,11,23,0.36,0
3555,52,52.86,22,31,0.02,0
3556,36,228.87,18,37,0.1,0
3557,47,226.58,12,13,0.29,0
3558,31,115.74,6,33,0.66,0
3559,37,195.89,9,7,0.1,0
3560,66,9.3,9,32,0.56,0
3561,42,200.24,1,7,0.12,0
3562,57,38.66,13,42,0.21,0
3563,41,19.64,12,38,0.17,0
3564,31,27.36,21,44,0.07,0
3565,43,54.12,5,13,0.67,0
3566,55,28.93,8,24,0.46,0
3567,40,38.65,12,28,0.83,0
3568,39,14.5,8,32,0.1,0
3569,65,35.12,12,43,0.14,0
3570,36,84.93,4,18,0.31,0
3571,63,58.31,13,34,0.77,0
3572,68,42.57,4,48,0.31,0
3573,20,137.22,8,34,0.41,1
3574,59,223.97,7,38,0.3,0
3575,36,141.38,6,1,0.08,0
3576,26,40.35,7,43,0.94,0
3577,45,136.43,21,42,0.55,0
3578,37,16.49,2,31,0.79,0
3579,62,13.96,22,1,0.66,0
3580,24,42.41,23,16,0.51,0
3581,31,164.87,14,39,0.09,0
3582,26,28.28,7,15,0.64,0
3583,36,6.53,0,33,0.16,0
3584,64,14.12,6,23,0.41,0
3585,69,195.72,18,41,0.63,0
3586,31,100.45,1,34,0.78,0
3587,55,29.2,13,17,0.69,0
3588,53,81.03,17,25,0.67,0
3589,57,74.99,14,42,0.15,0
3590,34,106.55,13,6,0.35,0
3591,47,26.55,23,31,0.04,0
3592,26,199.81,18,5,0.72,0
3593,50,37.01,18,40,0.95,0
3594,69,118.46,21,40,0.26,0
3595,42,1.63,16,30,0.09,0
3596,31,46.63,21,5,0.48,0
3597,28,43.34,18,12,0.86,0
3598,52,78.41,15,7,0.55,0
3599,58,7.55,19,45,0.05,0
3600,31,156.13,18,13,0.97,0
3601,47,24.56,0,49,0.83,0
3602,58,113.02,18,4,0.13,0
3603,21,162.56,6,42,0.92,0
3604,21,82.53,22,3,0.45,0
3605,45,135.05,10,12,0.37,0
3606,25,108.43,4,1,0.46,0
3607,19,43.93,16,27,0.83,0
3608,58,165.47,10,43,0.66,0
3609,63,34.91,23,13,0.06,0
3610,39,84.68,7,17,0.96,0
3611,58,136.81,9,8,0.15,0
3612,33,47.64,11,32,0.75,0
3613,46,36.06,9,20,0.64,0
3614,66,61.5,12,17,0.19,0
3615,65,170.35,17,34,0.17,0
3616,47,265.81,9,35,0.87,0
3617,29,78.76,18,35,0.42,0
3618,52,108.31,19,38,0.65,0
3619,28,233.59,16,42,0.5,1
3620,63,10.37,19,24,0.73,0
3621,67,26.41,15,18,0.48,0
3622,38,123.41,4,46,0.29,0
3623,38,173.58,2,48,0.36,0
3624,22,194.51,14,39,0.86,0
3625,65,53.63,1,33,0.47,0
3626,37,9.36,12,49,0.21,0
3627,54,57.59,21,23,0.93,0
3628,20,26.23,7,25,0.8,0
3629,61,34.42,22,37,0.06,0
3630,50,147.96,16,27,1.0,0
3631,26,7.85,3,1,0.69,0
3632,26,175.78,18,21,0.16,0
3633,21,55.8,21,49,0.24,0
3634,52,90.65,8,10,0.69,0
3635,34,9.39,22,31,0.78,0
3636,51,41.15,14,44,0.24,0
3637,41,9.4,8,25,0.26,0
3638,49,325.82,23,20,0.31,0
3639,18,164.64,20,2,0.6,0
3640,25,61.55,8,48,0.17,0
3641,62,25.31,13,15,0.1,0
3642,40,270.99,22,28,0.68,0
3643,64,42.25,20,13,0.78,0
3644,57,17.55,15,14,0.5,0
3645,29,82.82,23,2,0.36,0
3646,29,287.84,22,34,0.43,0
3647,63,0.38,16,35,0.39,0
3648,64,27.2,12,37,0.96,0
3649,32,278.79,8,25,0.77,0
3650,58,18.76,14,48,0.21,0
3651,36,12.02,6,15,0.38,0
3652,43,84.44,0,12,0.54,0
3653,69,197.94,0,9,0.61,0
3654,46,64.84,4,31,0.47,0
3655,39,521.48,23,14,0.81,0
3656,57,113.68,8,29,0.77,0
3657,38,7.7,11,48,0.51,0
3658,68,493.81,5,43,0.85,0
3659,55,52.41,12,38,0.75,0
3660,37,33.88,7,42,0.78,0
3661,46,81.62,14,8,0.96,0
3662,68,36.28,5,48,0.27,0
3663,21,9.04,5,3,0.27,0
3664,24,0.14,3,2,0.89,0
3665,45,59.71,10,16,0.77,0
3666,45,181.32,20,19,0.93,0
3667,21,84.94,17,30,0.06,0
3668,39,714.01,2,41,0.63,0
3669,29,33.81,2,16,0.14,0
3670,62,32.91,11,31,0.5,0
3671,20,17.41,20,28,0.16,0
3672,39,17.92,20,4,0.13,1
3673,61,33.57,5,10,0.01,0
3674,19,157.43,20,45,0.63,0
3675,41,236.19,5,18,0.36,0
3676,51,369.24,7,47,0.11,1
3677,44,26.43,14,32,0.32,0
3678,58,213.11,17,30,0.17,0
3679,18,39.79,19,36,0.94,0
3680,25,11.97,15,9,0.32,0
3681,40,204.04,5,36,0.33,0
3682,55,101.09,20,29,0.84,0
3683,23,18.0,16,16,0.65,0
3684,39,56.18,8,28,0.71,1
3685,42,33.86,18,21,0.64,0
3686,35,133.48,17,47,0.95,0
3687,34,60.41,22,2,0.21,0
3688,29,453.56,4,46,0.99,0
3689,23,5.63,5,35,0.83,0
3690,43,43.85,11,28,0.59,0
3691,44,65.76,10,36,0.66,0
3692,25,69.94,15,31,0.65,0
3693,36,37.97,19,33,0.06,0
3694,59,130.65,16,23,0.22,0
3695,18,207.74,19,41,0.96,0
3696,46,279.23,8,17,0.53,0
3697,62,163.52,0,46,0.38,0
3698,66,190.1,2,49,0.76,0
3699,52,79.97,20,1,0.52,0
3700,57,174.81,22,42,0.01,1
3701,31,36.17,8,23,0.74,0
3702,52,50.83,21,48,0.73,0
3703,65,38.11,18,27,0.17,0
3704,62,63.0,12,25,0.96,0
3705,37,33.63,22,32,0.22,0
3706,66,326.0,13,19,0.46,0
3707,30,37.52,19,24,0.11,0
3708,55,10.32,18,3,0.6,0
3709,66,74.83,22,12,0.38,0
3710,63,5.88,6,35,0.35,0
3711,66,11.71,3,15,0.83,0
3712,25,24.77,11,17,0.01,0
3713,60,62.43,22,32,0.8,0
3714,37,56.78,13,7,0.57,0
3715,50,160.79,1,19,0.99,0
